# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.202647456836415785e+01 2.780691068538707356e+01 2.846109853913500132e+01 6.659939802971855727e+00 2.413321483342889984e+00 1.579274651466385748e+01 1.632651413090473014e+01 3.047147681892431237e+01 1.262623784129132076e+01 6.003969723354632748e+00 2.783925685040982145e+00 1.876768125916947128e+01
1.000000000000000000e+03 6.504698293316531377e+00 6.688760543380313450e+00 5.802230749397814691e+00 4.152928498199164764e+00 2.441079333716725586e+00 1.057490940868518869e+01 5.084509314261095092e+00 5.513875688442483103e+00 2.746050411044858475e+00 3.780071220556550315e+00 2.754869740701776148e+00 1.259804125096560057e+01
2.000000000000000000e+03 5.192169560529935612e-01 1.812339277371824708e-01 5.371810494349027465e-01 3.900481911774626442e-01 1.129261617132112816e+00 5.112759486639135709e-01 5.862795515589316331e-01 1.987987053598167242e-01 5.609303142159334232e-01 4.276296439298997720e-01 1.149841412486027448e+00 5.665671843432783517e-01
3.000000000000000000e+03 1.477283253550210063e-01 5.927959528078168699e-02 8.956974083126921504e-02 7.259568871802134227e-02 3.285993124102880025e-01 8.507185258575751530e-02 1.753850930049616619e-01 6.379011130633567561e-02 8.841742052146851771e-02 7.587253869036209020e-02 3.671494977899723566e-01 9.180146260008445469e-02
4.000000000000000000e+03 1.350744065908981162e-01 3.604683645123568647e-02 4.081071953047596401e-02 4.907175012477131559e-02 1.567619935679698817e-01 5.329689057439190164e-02 1.613709797732366946e-01 4.024555205888588616e-02 3.885700678701090038e-02 5.144734203503274067e-02 1.814550764010330330e-01 5.897148577417079401e-02
5.000000000000000000e+03 1.290618769634050977e-01 2.950295201643919618e-02 3.133727958771730104e-02 3.565118263593752140e-02 1.197168199872519073e-01 4.381400829902014349e-02 1.541571206275134387e-01 3.294356836620321999e-02 3.133639211201088431e-02 3.755027034691481996e-02 1.410122663284394950e-01 4.881041067486093649e-02
6.000000000000000000e+03 1.245269733280782581e-01 2.759251488050377260e-02 2.722550405324520445e-02 3.037222090659844748e-02 9.900425636576874744e-02 3.488363777781398889e-02 1.485876712543985345e-01 3.082650785645679389e-02 2.884843043917529812e-02 3.261204625296877657e-02 1.174865848330568646e-01 3.893319305823279841e-02
7.000000000000000000e+03 1.194064255841460059e-01 2.579701747565954495e-02 2.741218972796583345e-02 2.886174937681021055e-02 8.686508486409554031e-02 2.933080699748795428e-02 1.421082226572094598e-01 2.927677953841377120e-02 3.090317004951849758e-02 3.169390654203283614e-02 1.032513499107225730e-01 3.270254705569980436e-02
8.000000000000000000e+03 1.153812159208918720e-01 2.515867870330686790e-02 2.875578368320190481e-02 2.862563661646602350e-02 8.099471547266676175e-02 2.737575843245137683e-02 1.370724186877152195e-01 2.879820019068100173e-02 3.324252969323024387e-02 3.200631764281289260e-02 9.620300815597918054e-02 3.057039773713329453e-02
9.000000000000000000e+03 1.129973579729625782e-01 2.509431999526343104e-02 2.913466124270642707e-02 2.824510369146816455e-02 7.829900752841020828e-02 2.634850716542380678e-02 1.342090097700836815e-01 2.880757465485798280e-02 3.396370643204520146e-02 3.196809073234681275e-02 9.291861413366837852e-02 2.949013950825969677e-02
