# step, loss_train, loss_test, metrics_test
1.400000000000000000e+04 1.667698677591229403e-02 4.669787427316399175e-02 1.483949458455096834e-03 6.611598545877580765e-03 1.599449784282466758e-02 4.618924480522673681e-02 7.005691543414998201e-04 6.542289694987045955e-03 1.364571111481707299e-03 4.941278213280872684e-04 5.902334162200502995e-04 4.170000968964209529e-04 1.995598274897279756e-02 5.590889174428309571e-02 1.671181008701593147e-03 7.843726121521352526e-03 1.873356474302338009e-02 5.522691714226064807e-02 7.840083347436888148e-04 7.725209828552032781e-03 1.270367580615449927e-03 5.138598645808635816e-04 6.987276517210552762e-04 3.913424393055306275e-04
1.500000000000000000e+04 1.602123665636187577e-02 4.244043469977826222e-02 1.290463148285760997e-03 5.631335698717253660e-03 1.580461794535609893e-02 4.090788254183896910e-02 6.593080344883603524e-04 5.771134085047304081e-03 1.343418501984724707e-03 5.626306621866670977e-04 2.586871765499749553e-04 1.911035915443202852e-04 1.914871026734109305e-02 5.075886921464078244e-02 1.462068000547745621e-03 6.696846859809852878e-03 1.849814556256260123e-02 4.896115597549249160e-02 7.530645768884497828e-04 6.852176486095633984e-03 1.320669181858451051e-03 5.469694688467579809e-04 3.070499610599286815e-04 1.926985009547717959e-04
1.600000000000000000e+04 1.531444019463993819e-02 3.911776652782591318e-02 1.210432876557591920e-03 4.844578142845643726e-03 1.523760943091283238e-02 3.685980431789877970e-02 6.382037586383946734e-04 5.053662366722997887e-03 1.287036828288051944e-03 6.731425625182845028e-04 4.309879199103551104e-04 3.441950629740794495e-04 1.828648206774009452e-02 4.672580301736294767e-02 1.405027166647244063e-03 5.782474440081945832e-03 1.786099447302270590e-02 4.414121435219603429e-02 7.422020264896109264e-04 6.010048448536535644e-03 1.298549655613947433e-03 6.185640423008663099e-04 4.927757242756346766e-04 3.872940660251802730e-04
1.700000000000000000e+04 1.443036479306746521e-02 3.645543215690569272e-02 1.015297898468390473e-03 4.519176201118994471e-03 1.423681619456701811e-02 3.350738818352102383e-02 6.321087927170508962e-04 4.566856016791171965e-03 1.194105580241407649e-03 7.678851495735468510e-04 4.622333357583313391e-04 2.660679079256606915e-04 1.723553516870435925e-02 4.350920045767710936e-02 1.188095214738647343e-03 5.390806870648044702e-03 1.674379360212215062e-02 4.014791476560640449e-02 7.372253942173646879e-04 5.456571002479347794e-03 1.252038308665847461e-03 6.959567175607445089e-04 5.342384274351747418e-04 3.173500947120882587e-04
1.800000000000000000e+04 1.350043015816312399e-02 3.431392275400678427e-02 8.226650122962928750e-04 4.100199857000003632e-03 1.321277305041431739e-02 3.072895373742954087e-02 5.830921391898718749e-04 4.113940482898018405e-03 1.068890985028759589e-03 8.185101437072034129e-04 2.771201659418305921e-04 1.268738787950207789e-04 1.612566907447105305e-02 4.093215991910802154e-02 9.805349169078267108e-04 4.896264568519836241e-03 1.556350151180892379e-02 3.682792786142077834e-02 6.822295792187911111e-04 4.913634705374999787e-03 1.153185709169162560e-03 7.150491999480410249e-04 3.008675916788228167e-04 1.508622674633967062e-04
1.900000000000000000e+04 1.267836169555331717e-02 3.236243436195172796e-02 7.646180279932525761e-04 3.848905378194599023e-03 1.223095307761826352e-02 2.856397046443532109e-02 7.051953686574418539e-04 3.770420431041031882e-03 9.314523366967594883e-04 8.037172879424469207e-04 5.777632932461143666e-04 3.454067267925559678e-04 1.514696994786825408e-02 3.859273285077505916e-02 9.166286237861899716e-04 4.598096117192269211e-03 1.441533016785743679e-02 3.422352441906586357e-02 8.303561888403954453e-04 4.509511192102725989e-03 1.047674931433527270e-03 6.968561471882586894e-04 6.859573456905310564e-04 4.021456202682298104e-04
2.000000000000000000e+04 1.192544497773763770e-02 3.057510817127160815e-02 1.672090187571804217e-03 4.100179363208796175e-03 1.157015953359660267e-02 2.684616994351118890e-02 1.369911779772162337e-03 3.798186526458060142e-03 8.089021243326626701e-04 7.540022889961703464e-04 3.997768471079365254e-03 2.549864407823542942e-03 1.423460692000535349e-02 3.645554264072791567e-02 1.981498253885083036e-03 4.871894292109079858e-03 1.360690701142499952e-02 3.213687068369116412e-02 1.626394646680764033e-03 4.545375755343308670e-03 9.288816630597787399e-04 6.424083476083505438e-04 4.731738489434993492e-03 3.053143582497157196e-03
2.100000000000000000e+04 1.142923067052967895e-02 2.877607766646612941e-02 2.272564867748772064e-03 4.445740221190844395e-03 1.088277601206468284e-02 2.502787027505963893e-02 2.237991558653829732e-03 4.319311779878548183e-03 7.155808885587417248e-04 6.895564349763934689e-04 6.532757677305887738e-03 4.539259118434955768e-03 1.362909707960377644e-02 3.429090183232601924e-02 2.716277278287335031e-03 5.297336983150833026e-03 1.275505671355800334e-02 2.992950682454409081e-02 2.656577121940382948e-03 5.166854706725228057e-03 8.513265625299852807e-04 5.936931290216199489e-04 7.818346720926112534e-03 5.423207027044374753e-03
2.200000000000000000e+04 1.072335611510758825e-02 2.736187741618803168e-02 8.484653003874736456e-04 3.398060568877896235e-03 1.037413835843507479e-02 2.386102818747965273e-02 8.623309793012216232e-04 3.206067891883747790e-03 6.480817006552470417e-04 6.325570140971372574e-04 1.209296976203581842e-03 9.537585659654348623e-04 1.277696661503698213e-02 3.262651079556785905e-02 1.000770912933961936e-03 4.045404323273410485e-03 1.215559085961063178e-02 2.855215823599609182e-02 1.020143149656940751e-03 3.832798343270374039e-03 7.734192203120855398e-04 5.425017343956720171e-04 1.448006620178852663e-03 1.109447826301241356e-03
2.300000000000000000e+04 1.021003196293133325e-02 2.604959657760303957e-02 7.110830460609184750e-04 3.105685769516654347e-03 1.002914415250691187e-02 2.271829147226867018e-02 6.153394187777952223e-04 2.918144190925832989e-03 6.104483295929453643e-04 5.733941692748444324e-04 3.792162032391116662e-04 4.454568765706725460e-04 1.214659197798919656e-02 3.106482768789890075e-02 8.234717641275507210e-04 3.688201076775559761e-03 1.173471156162764033e-02 2.717042892326856224e-02 7.195883925444886229e-04 3.488252440956429636e-03 7.261502356698365697e-04 4.859843053656137776e-04 4.541595490405021221e-04 5.103896019403547472e-04
