# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.265259462974603366e+02 2.231916978100502149e+02 2.860488046560458315e+02 1.292584004105429756e+02 2.493417103933148482e+01 4.318815056262835697e+02 1.712037853157465861e+02 2.577416641832570576e+02 2.475763132704192060e+02 1.518847024683488769e+02 2.652064285724593873e+01 4.502743684600769711e+02
1.000000000000000000e+03 2.627195284607166670e+01 1.399160524652729087e+01 2.501043224928683273e+01 1.722636871757886823e+00 1.508134225725102695e+00 1.147841818796332980e+01 1.440339779445565860e+01 1.532851033930537454e+01 1.259354834300156689e+01 5.987692780955083949e-01 1.760222565076124290e+00 1.367752412778086679e+01
2.000000000000000000e+03 1.236814176457503400e+01 7.865759022731046102e+00 1.247795192162313604e+01 2.071686147372403752e+00 1.033124489272102986e+00 6.494549053080843848e+00 8.033400998645497282e+00 8.251496691897628466e+00 6.066728459801153939e+00 1.352404242022324787e+00 1.123406468528569846e+00 7.714897567990516514e+00
3.000000000000000000e+03 2.474538665314560237e+00 1.167978197749751423e+00 2.620814542151578941e+00 8.555959687100785915e-01 1.350422621033519066e+00 2.348769825727885507e+00 1.866707022965812479e+00 9.952856007843198238e-01 1.581791821667723585e+00 7.120668446749607305e-01 1.071541848651089701e+00 2.520566508576855824e+00
4.000000000000000000e+03 4.791371987980024283e-01 2.488357738998821234e-01 9.831769800836372974e-01 3.697588608326315418e-01 6.543959375385580701e-01 8.421951083782456271e-01 5.138602872309571135e-01 2.825445088922217129e-01 7.872556619419381896e-01 3.631224415359593505e-01 5.624038341459284274e-01 9.778148502791712549e-01
5.000000000000000000e+03 2.215114806251578528e-01 1.359312822081499283e-01 4.660367915808694694e-01 2.318223901059004444e-01 3.817896404088819140e-01 4.640000977232514590e-01 2.586230903113593271e-01 1.567054784605479423e-01 4.007494040548130743e-01 2.356241154210405031e-01 3.164727487789329441e-01 5.287335402702230125e-01
6.000000000000000000e+03 1.934295039203507149e-01 1.081560186048589473e-01 2.709141403130609915e-01 1.712027832213209866e-01 2.566792385036447688e-01 2.934070471335363806e-01 2.216477007564834900e-01 1.204828636746412412e-01 2.363318626344404483e-01 1.749229820936595292e-01 2.235081090258046188e-01 3.252257517243047902e-01
7.000000000000000000e+03 1.930371820461011800e-01 7.960579502401143870e-02 2.126431112256826073e-01 1.306620344885392748e-01 1.935684758973155173e-01 1.989032379156446817e-01 1.902089797539811000e-01 8.718827191761395479e-02 1.562835194103666669e-01 1.317545177527058575e-01 1.818277847096908262e-01 2.201169962470473362e-01
8.000000000000000000e+03 1.164530687483253807e-01 4.924788578585267279e-02 9.675764380453399927e-02 9.859472571950823883e-02 1.437953631257030684e-01 1.314761196932019705e-01 1.366181588542876302e-01 5.794545692197947823e-02 8.199727718367207097e-02 9.905139618882749519e-02 1.432327025943761489e-01 1.434970394880151212e-01
9.000000000000000000e+03 1.129476326613841619e-01 4.178484664230402296e-02 7.254706609794962791e-02 8.557404825911890667e-02 1.218312070276014875e-01 1.001924747529008008e-01 1.323942517853974044e-01 4.950901565891342032e-02 6.256170717207132359e-02 8.595821536597192392e-02 1.285807002059790316e-01 1.096763478073832648e-01
1.000000000000000000e+04 1.053788850062774701e-01 3.647931066237822956e-02 5.824978020829583297e-02 7.476354750579387864e-02 1.051461632306801841e-01 7.901909124287538611e-02 1.238909027035913490e-01 4.335275638611214843e-02 5.130515514962967483e-02 7.502820712192334596e-02 1.155006867291938077e-01 8.681463979354553384e-02
1.100000000000000000e+04 4.038951129179199628e-01 2.226400145705794420e-01 3.349947397996043130e-01 8.280742269749578888e-02 1.201583941132890049e-01 1.582493596978479522e-01 2.910090057735481017e-01 1.350084624149799906e-01 2.247575133463743657e-01 7.969836196781449056e-02 1.373310210027542944e-01 1.387403123175488251e-01
1.200000000000000000e+04 1.030521061383701115e-01 3.297682297739247537e-02 4.907475467462081575e-02 6.382888528465742450e-02 9.002161541930436828e-02 5.760026768855029677e-02 1.220802012800103475e-01 3.937741018276363220e-02 4.588136981877330434e-02 6.434859604955059376e-02 1.032913534075786399e-01 6.442085342415861116e-02
1.300000000000000000e+04 9.454882478879829411e-02 3.037012120018855316e-02 4.425220944348948887e-02 5.744260846656886604e-02 8.121266246972623504e-02 4.926970164256793544e-02 1.118709048243912152e-01 3.631567712301271567e-02 4.209533849851856968e-02 5.772925312895876154e-02 9.441495007101793902e-02 5.540659848603903676e-02
1.400000000000000000e+04 2.746421108299023084e-01 1.391956058227642734e-01 1.801649285430155789e-01 6.249624122174592816e-02 8.571124188327376714e-02 9.680649627821917569e-02 2.213964487894928279e-01 8.435550544928205330e-02 1.357479479504043463e-01 6.375029269158954959e-02 1.002381328796645987e-01 7.887664572371867744e-02
1.500000000000000000e+04 9.055264035775789644e-02 2.819780889118487371e-02 4.065631333030445688e-02 5.008516711540886290e-02 7.128432973445560095e-02 3.907235719341865809e-02 1.077348034522819520e-01 3.374383096060690201e-02 4.059943633885369774e-02 5.052456401005597092e-02 8.427789665468481128e-02 4.462838783685690869e-02
1.600000000000000000e+04 9.084341504892289032e-02 2.853917824559729088e-02 4.241755085068275866e-02 4.858928518455556816e-02 6.875947477504604222e-02 3.717691680144191713e-02 1.078936647272948912e-01 3.390711138036842792e-02 4.295836531831223604e-02 4.931063836903849112e-02 8.159863029198731466e-02 4.254451924583348144e-02
1.700000000000000000e+04 9.190306935837196101e-02 2.996911908496954768e-02 4.599105410918245818e-02 4.816515274850153433e-02 6.771404163149565003e-02 3.680609815690488729e-02 1.099157242227326858e-01 3.543113940571733511e-02 4.887170889442929433e-02 4.921594564543816525e-02 8.057856881071824573e-02 4.239116540092387891e-02
1.800000000000000000e+04 8.438075048190464555e-02 2.714229219421043435e-02 4.112249565349786889e-02 4.343650773039202384e-02 6.084055153703437496e-02 3.243645562322274717e-02 1.009570893574508327e-01 3.249413008125280611e-02 4.346806465269281022e-02 4.410583760623703470e-02 7.260226879236006403e-02 3.761361022950283212e-02
1.900000000000000000e+04 6.699785874552674492e-02 2.604088589992493638e-02 3.867199917652158758e-02 3.827584667435940391e-02 5.197820281727386776e-02 3.197359056375450453e-02 8.023543114868543491e-02 3.103826140649199733e-02 4.113558559241788093e-02 3.826649671077250736e-02 6.230358425453353527e-02 3.721248904102953531e-02
2.000000000000000000e+04 4.194179490621564865e-02 2.091952082487470027e-02 2.937118786441974064e-02 2.758049555734205446e-02 3.717813885007627966e-02 2.587460963885121132e-02 4.999195216087806704e-02 2.454378814443507195e-02 2.987547953086623978e-02 2.595232878588317818e-02 4.470574301877947021e-02 3.006533169036359684e-02
2.100000000000000000e+04 2.988407608826723627e-01 1.506910702569614624e-01 1.911554090139120365e-01 1.196242247635249112e-01 5.773811990859347570e-02 5.820999449001591775e-02 3.131136772123499501e-01 1.517708944809170735e-01 1.769067483524726925e-01 1.349578854282119100e-01 6.841921707256520824e-02 6.205438082016313112e-02
2.200000000000000000e+04 3.972424865557611789e-02 1.740341365362104223e-02 3.600222765336778125e-02 2.276910678925428422e-02 2.623814631892393973e-02 1.884351057840782245e-02 4.087418004258392551e-02 2.005793990581499972e-02 2.836046511352228669e-02 2.075438985084666552e-02 3.106083511457622889e-02 2.171971388650714013e-02
2.300000000000000000e+04 2.391303587869310354e-02 1.076680797243451983e-02 1.741541614964058418e-02 1.696035034385693849e-02 2.121675566819223105e-02 1.691927337897115857e-02 2.882461811911014860e-02 1.306428180024104581e-02 1.802600889811243473e-02 1.487389145447356835e-02 2.541802698264991264e-02 2.043752461859228708e-02
2.400000000000000000e+04 3.174570700047156524e-02 1.391154495671684775e-02 2.223873828195534544e-02 1.706896122832672613e-02 2.300927338371969860e-02 1.706012855604333717e-02 3.620103716513038694e-02 1.469093650985859451e-02 2.384837384080565337e-02 1.549660684865012024e-02 2.571946369703260668e-02 2.027091653932511228e-02
2.500000000000000000e+04 2.256000739251787235e-02 9.414902539579392618e-03 1.889383892302145748e-02 1.432107463502849641e-02 1.826750000763430193e-02 1.504395927344096690e-02 2.690894183394972050e-02 1.139150962356411806e-02 1.967494994257580621e-02 1.255716612946001544e-02 2.166444962610568695e-02 1.849180390657936823e-02
2.600000000000000000e+04 2.194367159211224605e-02 8.875926261215296917e-03 1.779431135601114433e-02 1.386469635164400138e-02 1.693085941570385278e-02 1.442857860216988086e-02 2.647180141931503375e-02 1.074027248758108871e-02 1.928945331981449934e-02 1.235493265143749846e-02 2.014891437849935033e-02 1.779247651613864722e-02
2.700000000000000000e+04 4.233014895185521764e-02 2.526896622559760691e-02 3.105089580943840022e-02 2.105710917188715475e-02 2.598902367971083274e-02 1.695018148159498778e-02 4.074890963877710048e-02 2.022299886225593576e-02 3.091789289678192887e-02 2.119658203857978720e-02 2.758018598092306511e-02 1.922976761704654411e-02
2.800000000000000000e+04 3.415514043726443350e-02 4.987470362415430403e-02 4.127459830026534299e-02 2.333992017294773610e-02 3.010786308273727396e-02 2.961239747626520646e-02 3.821003819611022700e-02 2.906174599674301792e-02 3.683641513449332355e-02 2.429197750946036211e-02 2.922956751897799396e-02 2.101688297091296523e-02
2.900000000000000000e+04 2.051721657217524600e-02 7.876631773470055622e-03 1.618233381511674854e-02 1.234358776886693675e-02 1.380811349436349145e-02 1.323895922839307335e-02 2.476329289291180277e-02 9.522867536690298937e-03 1.779291986887999652e-02 1.130934775929048897e-02 1.636024996789923677e-02 1.642822287348057880e-02
3.000000000000000000e+04 2.990441391178574188e-02 1.335929522095386825e-02 2.182923444904023846e-02 1.436920702019346165e-02 1.867007897434095134e-02 1.564164987632061035e-02 3.335958077598231292e-02 1.519826124094471667e-02 2.467583582051598168e-02 1.345214775083415117e-02 2.112481045502935528e-02 1.920109526199806349e-02
3.100000000000000000e+04 2.632952487665703861e-02 1.330482595956575427e-02 4.592913690586501729e-02 2.031793334809512200e-02 2.841662047422919071e-02 1.377214860640231867e-02 2.979867109383335655e-02 1.492732177091611601e-02 2.140057919842834611e-02 1.715087313153963386e-02 1.920540617445411213e-02 1.625477754769531769e-02
3.200000000000000000e+04 6.880330802831671755e-02 2.865235992067503498e-02 1.051911563103138936e-01 1.399160217077426160e-02 2.859804396864136511e-02 2.854815979561228095e-02 6.577416169084261688e-02 2.628600412414560869e-02 5.658299857851264991e-02 1.378549742788463470e-02 2.520194647286035441e-02 3.009717158727606701e-02
